role,participant,pl_brl_current,pl_dated_brl_current,vehicles_current,funds_current,share_current,dated_coverage_current,rank_current,pl_brl_previous,pl_dated_brl_previous,vehicles_previous,funds_previous,share_previous,dated_coverage_previous,rank_previous,delta_pl_brl,delta_share_pp,delta_rank,competencia_current,competencia_previous,history_quality
gestor,AMARY CAPITAL GESTAO DE RECUSRSOS LTDA,16757175.59,16757175.59,1.0,1.0,1.7482057567301498e-05,1.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16757175.59,0.0017482057567301498,-407.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VBR CAPITAL LTDA,16707884.89,16707884.89,1.0,1.0,1.743063464997844e-05,1.0,408.0,15266373.85,15266373.85,1.0,1.0,1.9507249920108017e-05,1.0,440.0,1441511.040000001,-0.00020766152701295784,32.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,URBANO ADMINISTRACAO DE RECURSOS LTDA,15438636.33,15438636.33,1.0,1.0,1.6106480930041523e-05,1.0,409.0,1775538.19,0.0,1.0,1.0,2.26876844202438e-06,0.0,485.0,13663098.14,0.0013837712488017143,76.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SPRINGS CAPITAL LTDA,15328311.72,15328311.72,1.0,1.0,1.5991383897564223e-05,1.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15328311.72,0.0015991383897564224,-410.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TUERI GESTORA DE RECURSOS LTDA,14989384.75,14989384.75,2.0,2.0,1.56377956231663e-05,1.0,411.0,9735570.82,0.0,1.0,1.0,1.2440034219432597e-05,0.0,454.0,5253813.93,0.0003197761403733704,43.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ERFOLG GESTORA DE RECURSOS S/A,14028800.04,14028800.04,3.0,3.0,1.4635657935445764e-05,1.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14028800.04,0.0014635657935445764,-412.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LITUS GESTAO DE RECURSOS LTDA,13428930.91,13428930.91,1.0,1.0,1.4009839663912867e-05,1.0,413.0,9461160.8,9461160.8,1.0,1.0,1.2089395299325066e-05,1.0,456.0,3967770.1099999994,0.00019204443645878,43.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CFG ASSET MANAGEMENT GESTORA DE RECURSOS LTDA,13031300.22,13031300.22,1.0,1.0,1.3595008263730242e-05,1.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13031300.22,0.001359500826373024,-414.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FYTO CAPITAL ADMINISTRADORA DE RECURSOS LTDA,12899086.23,12899086.23,1.0,1.0,1.3457074960354106e-05,1.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12899086.23,0.0013457074960354107,-415.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AAM GESTORA DE RECURSOS DE TERCEIROS LTDA,12360048.75,12360048.75,1.0,1.0,1.2894719794611456e-05,1.0,416.0,1789168.7,0.0,1.0,1.0,2.286185398252563e-06,0.0,484.0,10570880.05,0.0010608534396358894,68.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,THERAS CAPITAL GESTAO DE INVESTIMENTOS LTDA,12359399.88,12359399.88,1.0,1.0,1.2894042855790069e-05,1.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12359399.88,0.001289404285579007,-417.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,U.V. GESTORA DE ATIVOS FINANCEIROS LTDA,11968798.46,11968798.46,1.0,1.0,1.2486544797800828e-05,1.0,418.0,123609742.89,0.0,1.0,1.0,0.0001579475369074317,0.0,277.0,-111640944.43,-0.014546099210963087,-141.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GUSTAVO HENRIQUE FONSECA DE OLIVEIRA,11645965.13,11645965.13,2.0,2.0,1.2149746342154662e-05,1.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11645965.13,0.0012149746342154661,-419.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HIGH GESTAO E INVESTIMENTOS LTDA,11190799.21,11190799.21,1.0,1.0,1.1674890852733025e-05,1.0,420.0,16267473.44,0.0,1.0,1.0,2.078644693761376e-05,0.0,436.0,-5076674.229999999,-0.0009111556084880735,16.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MONGERAL AEGON GESTAO DE FUNDOS IMOBILIARIOS LTDA,10589161.66,10589161.66,1.0,1.0,1.1047227662879786e-05,1.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10589161.66,0.0011047227662879786,-421.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RIZA DIRECT LENDING GESTORA DE RECURSOS LTDA,10510000.0,10510000.0,1.0,1.0,1.0964641627434228e-05,1.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10510000.0,0.0010964641627434228,-422.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MAUA CAPITAL REAL ESTATE LTDA,9574734.01,9574734.01,1.0,1.0,9.988917897017722e-06,1.0,423.0,16250347.49,0.0,1.0,1.0,2.0764563536221146e-05,0.0,437.0,-6675613.48,-0.0010775645639203423,14.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CAPSICUM ASSETS GESTAO DE RECURSOS LTDA,9547915.3,9547915.3,1.0,1.0,9.960939063139504e-06,1.0,424.0,20992205.27,0.0,1.0,1.0,2.6823671331492947e-05,0.0,426.0,-11444289.969999999,-0.0016862732268353442,2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VINCI SOLUCOES DE INVESTIMENTOS LTDA,9509697.81,9509697.81,1.0,1.0,9.921068360784598e-06,1.0,425.0,8996172.1,0.0,1.0,1.0,1.1495236472215894e-05,0.0,460.0,513525.7100000009,-0.00015741681114312956,35.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ALTAVISTA CAPITAL LTDA,9052641.81,9052641.81,4.0,4.0,9.444241030273792e-06,1.0,426.0,23927769.240000002,0.0,2.0,2.0,3.057471140046483e-05,0.0,415.0,-14875127.430000002,-0.002113047037019104,-11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FAMA RE.CAPITAL LTDA,8613875.54,8613875.54,1.0,1.0,8.98649460698587e-06,1.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8613875.54,0.000898649460698587,-427.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NOVUS CREDITO GESTAO DE RECURSOS LTDA,8293387.14,8293387.14,1.0,1.0,8.652142518332227e-06,1.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8293387.14,0.0008652142518332227,-428.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PARAMIS BR INVESTIMENTOS LTDA,7519081.82,7519081.82,3.0,3.0,7.844342295305035e-06,1.0,429.0,22480937.71,0.0,3.0,3.0,2.872596168915062e-05,0.0,418.0,-14961855.89,-0.0020881619393845587,-11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FORTIS GESTORA DE RECURSOS LTDA,7019708.49,7019708.49,3.0,3.0,7.323367071542101e-06,1.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019708.49,0.0007323367071542101,-430.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SKADE CAPITAL GESTAO DE INVESTMENTOS LTDA,6961865.62,6961865.62,2.0,2.0,7.263022034410581e-06,1.0,431.0,3536779.1,0.0,1.0,1.0,4.5192679344685846e-06,0.0,472.0,3425086.52,0.00027437540999419966,41.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,V-CAPITAL GESTAO DE RECURSOS E INVESTIMENTOS LTDA,6300390.1,6300390.1,1.0,1.0,6.572932403381018e-06,1.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300390.1,0.0006572932403381018,-432.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LCP GESTORA DE RECURSOS LTDA,6135746.41,6135746.41,1.0,1.0,6.401166555895921e-06,1.0,433.0,5108408.45,0.0,1.0,1.0,6.527483298081399e-06,0.0,467.0,1027337.96,-1.2631674218547811e-05,34.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RX ASSET LTDA,5902232.09,5902232.09,2.0,2.0,6.157550872387453e-06,1.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5902232.09,0.0006157550872387453,-434.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FEATBANK ASSET MANAGEMENT LTDA,5676141.48,5676141.48,1.0,1.0,5.92168003375967e-06,1.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676141.48,0.000592168003375967,-435.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DOT. INVESTIMENTOS LTDA,5662060.63,5662060.63,1.0,1.0,5.9069900742868195e-06,1.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5662060.63,0.000590699007428682,-436.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ROCHA OPCOES DE INVESTIMENTOS LTDA,5476358.2,5476358.2,1.0,1.0,5.713254527731759e-06,1.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476358.2,0.000571325452773176,-437.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SASTRE GESTAO DE PATRIMONIO LTDA,5472962.12,5472962.12,1.0,1.0,5.709711540087791e-06,1.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472962.12,0.0005709711540087791,-438.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NAIA CAPITAL GESTAO E CONSULTORIA FINANCEIRA LTDA,5456648.07,5456648.07,1.0,1.0,5.692691776839263e-06,1.0,439.0,11062147.7,0.0,1.0,1.0,1.4135123504593599e-05,0.0,450.0,-5605499.629999999,-0.0008442431727754338,11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FLORIDA INVESTIMENTOS E GESTAO DE RECURSOS LTDA,5432430.29,5432430.29,1.0,1.0,5.667426384002722e-06,1.0,440.0,6185043.89,0.0,1.0,1.0,7.90319941818188e-06,0.0,464.0,-752613.5999999996,-0.00022357730341791585,24.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,XMS S/A,5311876.9,5311876.9,1.0,1.0,5.541658094914014e-06,1.0,441.0,33230497.37,33230497.37,1.0,1.0,4.246166270624129e-05,1.0,392.0,-27918620.47,-0.0036920004611327275,-49.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OIKOS GESTAO DE RECURSOS LTDA,5294525.17,5294525.17,1.0,1.0,5.523555763699362e-06,1.0,442.0,117596480.28,109276425.86,2.0,2.0,0.0001502638382294702,0.9292491203802209,284.0,-112301955.11,-0.014474028246577083,-158.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PORTO REAL INVESTIMENTOS LTDA,5164615.74,5164615.74,1.0,1.0,5.388026710990108e-06,1.0,443.0,236022730.42000002,223686158.27,3.0,3.0,0.00030158794972318993,0.9477314234605828,223.0,-230858114.68,-0.02961999230121998,-220.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ETTI PARTNERS - GESTAO DE RECURSOS DE TERCEIROS LTDA,4685859.29,4685859.29,1.0,1.0,4.888560212315262e-06,1.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4685859.29,0.0004888560212315262,-444.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OUTFIELD VENTURES S.A,4014348.59,4014348.59,1.0,1.0,4.188001299423968e-06,1.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4014348.59,0.0004188001299423968,-445.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AWR GESTAO DE RECURSOS LTDA,3808327.44,3808327.44,1.0,1.0,3.973068085587444e-06,1.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808327.44,0.00039730680855874437,-446.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MARIN GESTORA DE RECURSOS S.A,3784822.36,3784822.36,1.0,1.0,3.948546222730719e-06,1.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784822.36,0.00039485462227307187,-447.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MAJORS ASSET GESTAO DE RECURSOS UNIPESSOAL LTDA,3644975.15,3644975.15,1.0,1.0,3.8026495014893743e-06,1.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644975.15,0.00038026495014893745,-448.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AUSTER CAPITAL GESTAO DE RECURSOS LTDA,3440073.98,3440073.98,1.0,1.0,3.5888847157527444e-06,1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3440073.98,0.00035888847157527446,-449.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACTUM CAPITAL GESTAO DE RECURSOS LTDA,3403391.85,3403391.85,1.0,1.0,3.5506157900076494e-06,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403391.85,0.0003550615790007649,-450.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3199595.12,3199595.12,1.0,1.0,3.3380032201415243e-06,1.0,451.0,2413417.44,2413417.44,1.0,1.0,3.0838454256527523e-06,1.0,476.0,786177.6800000002,2.5415779448877193e-05,25.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ITER GESTORA DE RECURSOS LTDA,3018031.71,3018031.71,1.0,1.0,3.1485857393323036e-06,1.0,452.0,2220220.14,0.0,1.0,1.0,2.836979467042019e-06,0.0,478.0,797811.5699999998,3.1160627229028454e-05,26.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CEDRO ASSET MANAGEMENT LTDA,2812903.33,2812903.33,1.0,1.0,2.9345839149444685e-06,1.0,453.0,11856733.68,11856733.68,1.0,1.0,1.5150439089497474e-05,1.0,447.0,-9043830.35,-0.0012215855174553005,-6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PLANALTO CAPITAL GESTAO DE RECURSOS LTDA,2735047.3000000003,2735047.3000000003,2.0,2.0,2.853359988447345e-06,1.0,454.0,1231060.71,1231060.71,1.0,1.0,1.5730394901075752e-06,1.0,490.0,1503986.5900000003,0.000128032049833977,36.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,2452556.31,2452556.31,1.0,1.0,2.558649001926973e-06,1.0,455.0,-9226667.370000001,-14320636.2,9.0,9.0,-1.1789761477398628e-05,0.0,501.0,11679223.680000002,0.0014348410479325601,46.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FRONTEIRA - GESTAO DE INVESTIMENTOS LTDA,2083377.6,2083377.6,1.0,1.0,2.1735003576235983e-06,1.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083377.6,0.00021735003576235984,-456.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARK GESTORA DE RECURSOS LTDA,2066171.2,2066171.2,1.0,1.0,2.1555496430947416e-06,1.0,457.0,3428765.87,0.0,1.0,1.0,4.381249496495633e-06,0.0,473.0,-1362594.6700000002,-0.00022256998534008916,16.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PATRIA VBI SECURITIES LTDA,1841163.96,1841163.96,1.0,1.0,1.920809038891308e-06,1.0,458.0,2188954.87,0.0,1.0,1.0,2.797028956088846e-06,0.0,479.0,-347790.91000000015,-8.762199171975381e-05,21.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HALTIN CAPITAL GESTAO DE RECURSOS LTDA,1644162.52,1644162.52,1.0,1.0,1.7152857097106721e-06,1.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644162.52,0.00017152857097106722,-459.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,QR ASSET GESTORA DE RECURSOS LTDA,1626200.83,1626200.83,1.0,1.0,1.6965470328435865e-06,1.0,460.0,1627438.45,0.0,1.0,1.0,2.0795277834587563e-06,0.0,487.0,-1237.619999999879,-3.829807506151698e-05,27.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ETRNTY CAPITAL GESTORA DE RECURSOS LTDA,1369807.58,1369807.58,1.0,1.0,1.4290627224779204e-06,1.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369807.58,0.00014290627224779204,-461.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LELIS ALBERTO DE MOURA NOBRE,1181922.35,1181922.35,1.0,1.0,1.233049952350608e-06,1.0,462.0,990395.65,990395.65,1.0,1.0,1.2655196089238853e-06,1.0,494.0,191526.70000000007,-3.2469656573277347e-06,32.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,R CAPITAL ASSET MANAGEMENT INVESTIMENTOS S.A,1136622.69,1136622.69,1.0,1.0,1.1857907194538793e-06,1.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136622.69,0.00011857907194538792,-463.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FOURCE GESTAO DE RECURSOS LTDA,1066676.88,1066676.88,1.0,1.0,1.1128191932892165e-06,1.0,464.0,1214716.08,0.0,1.0,1.0,1.5521544531371427e-06,0.0,491.0,-148039.2000000002,-4.393352598479262e-05,27.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BLOXS ASSET GESTAO DE RECURSOS LTDA,835072.16,835072.16,1.0,1.0,8.711957152661672e-07,1.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835072.16,8.711957152661673e-05,-465.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RIOS ASSET MANAGEMENT LTDA,697340.0,697340.0,1.0,1.0,7.275055368672679e-07,1.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697340.0,7.275055368672679e-05,-466.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AV1 GESTORA DE RECURSOS LTDA,473762.62,473762.62,1.0,1.0,4.942566455541679e-07,1.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473762.62,4.942566455541679e-05,-467.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,10.405.423/0001-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11645704.56,11645704.56,1.0,1.0,1.4880787774476098e-05,1.0,448.0,-11645704.56,-0.0014880787774476096,448.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,1618 INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14450786.61,14450786.61,1.0,1.0,1.8465099093811363e-05,1.0,441.0,-14450786.61,-0.0018465099093811362,441.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,4I CAPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82989.55,82989.55,1.0,1.0,1.060433806032662e-07,1.0,500.0,-82989.55,-1.060433806032662e-05,500.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,62.073.200/0001-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65171678.98,65171678.98,1.0,1.0,8.327584808725945e-05,1.0,331.0,-65171678.98,-0.008327584808725946,331.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACURA GESTAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122812445.03,122812445.03,1.0,1.0,0.0001569287561040396,1.0,279.0,-122812445.03,-0.01569287561040396,279.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACURA GESTORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120159304.24,120159304.24,2.0,2.0,0.00015353859410667943,1.0,282.0,-120159304.24,-0.015353859410667943,282.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ACURA GESTORA DE RECURSOS LTDA. E UTILITY GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27808092.59,27808092.59,1.0,1.0,3.553295741900319e-05,1.0,404.0,-27808092.59,-0.0035532957419003195,404.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AF INVEST ADMINISTRACAO DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9263442.83,9263442.83,1.0,1.0,1.1836752864888258e-05,1.0,457.0,-9263442.83,-0.0011836752864888259,457.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARAZUL CAPITAL ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993336.54,993336.54,1.0,1.0,1.2692774545512245e-06,1.0,493.0,-993336.54,-0.00012692774545512245,493.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARM CAPITAL S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17515539.93,17515539.93,1.0,1.0,2.2381216276852887e-05,1.0,433.0,-17515539.93,-0.0022381216276852888,433.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARTESANAL INVESTIMENTO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563268796.69,563268796.69,1.0,1.0,0.0007197403454933958,1.0,152.0,-563268796.69,-0.07197403454933958,152.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,"ARTESANAL INVESTIMENTOS LTDA., CNPJ 03.084.098/0001-09",0.0,0.0,0.0,0.0,0.0,0.0,0.0,81442586.69,81442586.69,1.0,1.0,0.00010406668330750284,1.0,318.0,-81442586.69,-0.010406668330750284,318.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASA ASSET 2 GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613623417.16,613623417.16,2.0,2.0,0.0007840830751941018,1.0,141.0,-613623417.16,-0.07840830751941018,141.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASA ASSET GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951302612.51,951302612.51,1.0,1.0,0.001215566839527138,1.0,112.0,-951302612.51,-0.12155668395271381,112.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ASSET BANK - ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30027213.9,30027213.9,1.0,1.0,3.836853280989456e-05,1.0,396.0,-30027213.9,-0.003836853280989456,396.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ATF CREDIT GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148780.14,2148780.14,1.0,1.0,2.7456940086885595e-06,1.0,482.0,-2148780.14,-0.00027456940086885597,482.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AVENTIS GESTAO DE RECURSOS LTDA. ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47064905.3,47064905.3,1.0,1.0,6.013915807212571e-05,1.0,360.0,-47064905.3,-0.006013915807212571,360.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AWARE GESTAO DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27135868.29,27135868.29,1.0,1.0,3.467399460626756e-05,1.0,407.0,-27135868.29,-0.0034673994606267563,407.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,B.SIDE WEALTH MANAGEMENT GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4904133.6,4904133.6,1.0,1.0,6.2664625350308085e-06,1.0,468.0,-4904133.6,-0.0006266462535030808,468.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BAYCAP GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560694.86,560694.86,1.0,1.0,7.164513898590251e-07,1.0,497.0,-560694.86,-7.164513898590251e-05,497.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BLUE ASSET INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44960329.42,44960329.42,1.0,1.0,5.744994791191526e-05,1.0,364.0,-44960329.42,-0.005744994791191526,364.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BOCOM BBM CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159930141.77,159930141.77,1.0,1.0,0.0002043574509519624,1.0,254.0,-159930141.77,-0.02043574509519624,254.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BSIDE INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123522027.94,123522027.94,1.0,1.0,0.00015783545544865229,1.0,278.0,-123522027.94,-0.01578354554486523,278.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BTGP WM 3 LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42806051.08,42806051.08,1.0,1.0,5.4697228347415956e-05,1.0,370.0,-42806051.08,-0.005469722834741596,370.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BURITI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67064770.51,67064770.51,2.0,2.0,8.569482524320993e-05,1.0,329.0,-67064770.51,-0.008569482524320993,329.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BURITI INVESTIMENTOS GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161665871.43,161665871.43,1.0,1.0,0.000206575352374006,1.0,253.0,-161665871.43,-0.0206575352374006,253.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,"BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA, CNPJ 44.696.473/0001-40",0.0,0.0,0.0,0.0,0.0,0.0,0.0,234663342.11,234663342.11,1.0,1.0,0.00029985093425624306,1.0,226.0,-234663342.11,-0.029985093425624304,226.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CATALISE INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22469114.09,22469114.09,1.0,1.0,2.871085356245553e-05,1.0,419.0,-22469114.09,-0.002871085356245553,419.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CCF INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57806224.98,57806224.98,1.0,1.0,7.38643301089375e-05,1.0,344.0,-57806224.98,-0.00738643301089375,344.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CLAVE ALTERNATIVOS GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90811920.94,90811920.94,1.0,1.0,0.00011603874337858368,1.0,304.0,-90811920.94,-0.011603874337858368,304.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
