review_scope,rank_reference,cnpj_fundo,nome_fidc,pl_max,competencia_pl_max,competencias_observadas,tipo_anbima_oficial,foco_anbima_oficial,document_id,document_reference_date,document_url,local_path,documentos_lidos,paginas_lidas,pagina_clausula,cedent_originator_explicit,evidence_summary,tipo_anbima_sugerido,foco_anbima_sugerido,tabela_ii_sugerida_documental,taxonomia_funcional_n1_sugerida,taxonomia_funcional_n2_sugerida,decision_status,confianca_documental,justificativa_curta,family_scores,perimeter_proposal,is_fic_fidc_suggested,manual_validation_reason,reading_method,source_limitations
outros_expansao_documental,Outros — PL máximo em 2025-12,45064053000104,JGP SPECIAL SITUATIONS MASTER II FIDC DE RESPONSABILIDADE LIMITADA,23787909.65,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,789749,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=45064053000104,data/raw/industry_outros_reclassification/45064053000104/789749_regulamento.pdf,regulamento 789749,71,regulamento 789749 p. 14,,"regulamento 789749 p. 14 [precatórios e requisitórios contra entes públicos]: O JUDICIAL DA CLASSE E O MONITORAMENTO DOS DIREITOS CREDITORIOS; E (2) PREVIAMENTE A AQUISICAO DE CADA DIREITO CREDITORIO, POSSUIR O OFICIO REQUISITORIO E A CERTIDAO DE REMESSA DO PRECATORIO AO TRIBUNAL REGIONAL FEDERAL COMPETENTE, OU O COMPROVANTE DE CONSULTA DO PRECATORIO NA PAGINA DO TRIBUNAL NA REDE MUNDIAL DE COMPUTADORES; || CEDENTE/ORIGINADOR: regulamento 789749 p. 41: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA DOS DIREITOS CREDITORIOS CEDIDOS, NOS TERMOS DO ARTIGO 295 DO CODIGO CIVIL",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 73.6 contra 2.5 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=73.6; crédito imobiliário=2.5,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2025-12,45145595000101,KP DRACMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,23761494.09,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,1061531,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=45145595000101,data/raw/industry_outros_reclassification/45145595000101/1061531_regulamento.pdf,regulamento 1061531,67,regulamento 1061531 p. 35,,"regulamento 1061531 p. 35 [precatórios e requisitórios contra entes públicos]: DIREITOS CREDITORIOS A SEREM ADQUIRIDOS PELO FUNDO CONSISTEM , ESPECIALMENTE, NOS CREDITOS DEVIDOS PELA UNIAO FEDERAL, DEMAIS ENTIDADES E ORGAOS DA ADMINISTRACAO PUBLICA FEDERAL (“PRECATORIOS FEDERAIS”) , BEM COMO POR ENTES DA ADMINISTRACAO PUBLICA DOS ESTADOS DE SAO PAULO E SANTA CATARINA, E DEMAIS PRECATORIOS ESTADUAIS E MUNICIPAIS QUE ESTEJAM SUBMETIDOS AO REGIME GERAL DE PAGAMENTO (“PRECATORIOS ESTADUAIS E MUNICIPAIS ELEGIVEIS ”), NOS TERMOS DO ARTIGO 100 DA CONSTITUICAO FEDERAL, TODOS CONSTITUIDOS POR || CEDENTE/ORIGINADOR: regulamento 1061531 p. 29: CEDENTE SERA ATRIBUIDA EXCLUSIVAMENTE AS COTAS DE SUBCLASSE SUBORDINADA JUNIOR, RAZAO PELA QUAL ESTAS COTAS PODERAO APRESENTAR VALORES DIFERENTES DAS COTAS DE SUBCLASSE SENIOR E DAS COTAS DE SU",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 137.2 contra 7.5 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=137.2; crédito imobiliário=7.5,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2026-06,32907653000145,CROWN OCEAN CAPITAL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,23725442.38,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,1234000,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=32907653000145,data/raw/industry_outros_reclassification/32907653000145/1234000_regulamento.pdf,regulamento 1234000,68,"regulamento 1234000 p. 36, regulamento 1234000 p. 44",,"regulamento 1234000 p. 36 [créditos inadimplidos / NPL]: SE DE INADIMPLEMENTO DO DIREITO CREDITORIO, NAO SANADO NO DEVIDO PRAZO, AS EVENTUAIS GARANTIAS VINCULADAS A TAL DIREITO CREDITORIO (I) PODEM NAO SER SUFICIENTES PARA SATISFACAO DO CREDITO INADIMPLIDO, (II) PODEM NAO SER EXEQUIVEIS E/OU NAO POSSUIR LIQUIDEZ ADEQUADA E/OU O PRAZO PARA REALIZACAO DAS MESMAS, EM CASO DE EXECUCAO DAS GARANTIAS, PODE SER DEMASIADAMENTE LONGO. ADICIONALMENTE, REITERA-SE QUE A GESTORA PODERA SEMPRE ADQUIRIR ATIVOS SEM QUALQUER GARANTIA, FATO QUE PODERA TORNAR A RECUPERACAO DE EVENTUAL ATI | regulamento 1234000 p. 44 [receitas e dívidas do poder público]: IGACAO DE UM MESMO DEVEDOR PODE ATINGIR CONCENTRACAO DE ATE 100% (CEM POR CENTO) DO PATRIMONIO LIQUIDO DA CLASSE. PARAGRAFO 1O AS APLICACOES EM DIREITOS CREDITORIOS DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS OU DE SUAS AUTARQUIAS E FUNDACOES, ASSIM COMO EM DIREITOS CREDITORIOS CEDIDOS OU ORIGINADOS POR EMPRESAS CONTROLADAS PELO PODER PUBLICO, NAO ESTAO SUBMETIDAS AO LIMITE DE CONCENTRACAO POR EMISSOR PREVISTO NESTE ARTIGO. PARAGRAFO 2O A  || CEDENTE/ORIGINADOR: regulamento 1234000 p. 23: CEDENTE E PELO CESSIONARIO, SENDO QUE AS COTAS SOMENTE PODERAO SER TRANSFERIDAS SE ESTIVEREM INTEGRALIZADAS, OBSERVADA A EXCECAO DO ARTIGO 54 ABAIXO",Outros,Recuperação,N/D,Judicial/Precatórios/NPL,Não padronizado/NPL,aprovado,alta,"A família créditos inadimplidos / NPL domina a definição do lastro (escore 15.1 contra 5.7 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",créditos inadimplidos / NPL=15.1; receitas e dívidas do poder público=5.7; direitos judiciais privados=5.0; precatórios e requisitórios contra entes públicos=1.5,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2023-12,47227626000107,BOCAINA 051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,23666928.06,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,741620,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=47227626000107,data/raw/industry_outros_reclassification/47227626000107/741620_regulamento.pdf,regulamento 741620,65,"regulamento 741620 p. 41, regulamento 741620 p. 41, regulamento 741620 p. 41",,"regulamento 741620 p. 41 [crédito corporativo / mercado de capitais]: NTES CRITERIOS DE ELEGIBILIDADE , NA RESPECTIVA DATA DE AQUISICAO E PAGAMENTO DO RESPECTIVO DIREITO CREDITORIO, A SEREM VERIFICADOS PELA GESTORA: (I) DEVERAO SER REPRESENTADOS POR DEBENTURES PRIVADAS OU OBJETO DE OFERTA PUBLICA, NOTAS COMERCIAIS, CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS, CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO E CEDULAS DE CREDITO BANCARIO (“CCB”), BEM COMO QUALQUER OUTRO TITULO REPRESENTATIVO DE CREDITO, OBSERVADAS AS DISPOSICOES LEGAIS APLICAVEIS; E (II) DEVERAO SER VINCULADOS A SACADO | regulamento 741620 p. 41 [CCB e capital de giro]: VERAO SER REPRESENTADOS POR DEBENTURES PRIVADAS OU OBJETO DE OFERTA PUBLICA, NOTAS COMERCIAIS, CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS, CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO E CEDULAS DE CREDITO BANCARIO (“CCB”), BEM COMO QUALQUER OUTRO TITULO REPRESENTATIVO DE CREDITO, OBSERVADAS AS DISPOSICOES LEGAIS APLICAVEIS; E (II) DEVERAO SER VINCULADOS A SACADOS QUE NAO APRESENTEM, NO MOMENTO DE AQUISICAO PELO FUNDO, OUTROS DIREITOS CREDITORIOS VENCIDOS E NAO PAGOS AO FUNDO. 8.1.1 O ENQUADRAMENTO DOS DIREITOS CREDITORIOS QUE A | regulamento 741620 p. 41 [agronegócio]: ESTORA: (I) DEVERAO SER REPRESENTADOS POR DEBENTURES PRIVADAS OU OBJETO DE OFERTA PUBLICA, NOTAS COMERCIAIS, CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS, CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO E CEDULAS DE CREDITO BANCARIO (“CCB”), BEM COMO QUALQUER OUTRO TITULO REPRESENTATIVO DE CREDITO, OBSERVADAS AS DISPOSICOES LEGAIS APLICAVEIS; E (II) DEVERAO SER VINCULADOS A SACADOS QUE NAO APRESENTEM, NO MOMENTO DE AQUISICAO PELO FUNDO, OUTROS DIREITOS CREDITORIOS VENCIDOS E NAO PAGOS AO FUNDO. 8.1.1 O ENQUADRAMENTO  || CEDENTE/ORIGINADOR: regulamento 741620 p. 39: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA DOS DIREITOS CREDITORIOS CEDIDOS, NOS TERMOS DO ARTIGO 295 DO CODIGO CIVIL","Agro, Indústria e Comércio",Crédito Corporativo,Financeiro,Crédito PJ,Crédito privado/mercado de capitais,em_revisao,baixa,"A família crédito corporativo / mercado de capitais lidera a evidência documental (escore 25.0), mas a família seguinte permanece próxima (22.0); a predominância não é conclusiva.",crédito corporativo / mercado de capitais=25.0; CCB e capital de giro=22.0; agronegócio=10.0; receitas e dívidas do poder público=3.0,,False,Medir a materialidade por família na carteira antes de fechar a reclassificação.,leitura_pagina_a_pagina_regulamento,Duas famílias concorrentes com evidência comparável no mesmo regulamento.
outros_expansao_documental,Outros — PL máximo em 2026-06,57310139000159,LC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,23652479.89,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=57310139000159,,,0,N/D,,,,,,,,pendente,baixa,Nenhum documento com camada de texto foi obtido; a leitura documental não pôde ser concluída.,,,False,Reprocessar quando houver documento legível.,sem_documento,Regulamento ausente no FundosNet ou PDF sem texto extraível.
outros_expansao_documental,Outros — PL máximo em 2025-12,45964979000156,LIMELIGHT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIADE LIMITADA,23624857.95,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,822398,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=45964979000156,data/raw/industry_outros_reclassification/45964979000156/822398_regulamento.pdf,regulamento 822398,81,regulamento 822398 p. 30,,"regulamento 822398 p. 30 [recebíveis comerciais / multissetorial]: COMPROBATORIOS” SIGNIFICAM (I) CEDULAS DE CREDITO BANCARIO (“ CCBS”) OU CERTIFICADOS DE CEDULAS DE CREDITO BANCARIO (“CCCBS”), NO CASO DOS DIREITOS CREDITORIOS FINANCEIROS; E (II) DUPLICATAS, (COM A RESPECTIVA NOTA FISCAL), CONTRATOS DE PRESTACAO DE SERVICOS E/OU DE COMPRA E VENDA QUE DEEM ENSEJO A UM DIREITO DE CREDITO LIQUIDO, CERTO E EXEQUIVEL, NO CASO DOS OUTROS DIREITOS CREDITORIOS. “DOCUMENTOS DA OPERACAO” SIGNIFICAM OS SEGUINTES DOCUMENTOS E SEUS EVENTUAIS ADITAMENTOS, QUANDO REFERIDOS EM CONJUNTO: || CEDENTE/ORIGINADOR: regulamento 822398 p. 45: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA DOS DIREITOS CREDITORIOS ELEGIVEIS, NOS TERMOS DO ARTIGO 295 DO CODIGO CIVIL","Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,aprovado,alta,"A família recebíveis comerciais / multissetorial domina a definição do lastro (escore 40.0 contra 12.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",recebíveis comerciais / multissetorial=40.0; CCB e capital de giro=12.0; receitas e dívidas do poder público=8.0; direitos judiciais privados=5.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2023-12,46930099000121,BALLANGEN 82 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,23469869.26,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,785157,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46930099000121,data/raw/industry_outros_reclassification/46930099000121/785157_regulamento.pdf,regulamento 785157,55,regulamento 785157 p. 19,,"regulamento 785157 p. 19 [precatórios e requisitórios contra entes públicos]: ACAO DO RESPECTIVO CEDENTE. 3.2.2. OBSERVADO O DISPOSTO NO PRESENTE ANEXO, A CLASSE PODERA ADQUIRIR DO(S) CEDENTE(S) DIREITOS CREDITORIOS, TOTAL OU PARCIALMENTE: I –ORIGINARIOS DE PRECATORIOS OU AINDA CREDITOS DECORRENTES DE RECEITAS OU DIVIDAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, ESTADOS, DISTRITO FEDERAL E MUNICIPIOS, AUTARQUIAS E FUNDACOES. II - QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA A CLASSE; III – QUE RESULTEM DE ACOES JUDICIAIS OU PROCEDIMENTOS ARBITRAIS EM CUR || CEDENTE/ORIGINADOR: regulamento 785157 p. 17: CEDENTES: PESSOA JURIDICA E/OU FISICA, IDENTIFICADA PELO SEU NUMERO DE INSCRICAO NO CNPJ/MF OU CPF/MF OU FUNDOS DE INVESTIMENTO, CONFORME O CASO, QU",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,media,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 8.8 contra 0.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=8.8,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2026-06,54075641000134,SWP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,23368545.69,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,890255,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=54075641000134,data/raw/industry_outros_reclassification/54075641000134/890255_regulamento.pdf,regulamento 890255,72,regulamento 890255 p. 7,,"regulamento 890255 p. 7 [crédito corporativo / mercado de capitais]: AL DOS DIREITOS CREDITORIOS CEDIDOS, DENTRE ELES, O CONTRATO DE CESSAO, OS TERMOS DE CESSAO , AS NOTAS FISCAIS ELETRONICAS (NF -E) E CONHECIMENTO DE TRANSPORTE ELETRONICO (CT -E), NOTAS COMERCIAIS E BOLETINS DE SUBSCRICAO (CASO APLICAVEL). “ENTIDADE REGISTRADORA” ENTIDADE REGISTRADORA AUTORIZADA PELO BACEN CONTRATADA PELA ADMINISTRADORA, EM NOME DO FUNDO, PARA REALIZAR O REGISTRO DOS DIREITOS CREDITORIOS CEDIDOS. “EVENTOS DE AVALIACAO” EVENTOS DEFINIDOS NO ITEM 23.2 DESTE REGULAMENTO CUJA OCORRENCIA ENSEJA A IM",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,em_revisao,baixa,"O documento foi lido integralmente, mas nenhuma família de direitos creditórios atingiu evidência suficiente na definição do lastro, na política de investimento ou nos critérios de elegibilidade.",crédito corporativo / mercado de capitais=5.0,,False,"Confirmar o lastro predominante com prospecto, suplemento ou anexo descritivo antes de reclassificar.",leitura_pagina_a_pagina_regulamento,O regulamento não individualiza o lastro em cláusula decisiva.
outros_expansao_documental,Outros — PL máximo em 2025-12,55383671000170,AGRO RECEBÍVEIS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA,23260986.73,2025-12,"2025-12, 2024-12",Outros,Multicarteira Outros,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=55383671000170,,,0,N/D,,,,,,,,pendente,baixa,Nenhum documento com camada de texto foi obtido; a leitura documental não pôde ser concluída.,,,False,Reprocessar quando houver documento legível.,sem_documento,Regulamento ausente no FundosNet ou PDF sem texto extraível.
outros_expansao_documental,Outros — PL máximo em 2026-06,62853435000136,CAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,23168911.85,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=62853435000136,,,0,N/D,,,,,,,,pendente,baixa,Nenhum documento com camada de texto foi obtido; a leitura documental não pôde ser concluída.,,,False,Reprocessar quando houver documento legível.,sem_documento,Regulamento ausente no FundosNet ou PDF sem texto extraível.
outros_expansao_documental,Outros — PL máximo em 2026-06,64168109000115,JC SALUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23151718.91,2026-06,2026-06,Outros,Recuperação,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=64168109000115,,,0,N/D,,,,,,,,pendente,baixa,Nenhum documento com camada de texto foi obtido; a leitura documental não pôde ser concluída.,,,False,Reprocessar quando houver documento legível.,sem_documento,Regulamento ausente no FundosNet ou PDF sem texto extraível.
outros_expansao_documental,Outros — PL máximo em 2026-06,64011100000104,NTZ ALPHA 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,23101691.91,2026-06,"2026-06, 2025-12",N/D,N/D,1075693,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=64011100000104,data/raw/industry_outros_reclassification/64011100000104/1075693_regulamento.pdf,regulamento 1075693,80,"regulamento 1075693 p. 13, regulamento 1075693 p. 24",,"regulamento 1075693 p. 13 [crédito imobiliário]: INS DO DISPOSTO NO ANEXO COMPLEMENTAR V AS REGRAS E PROCEDIMENTOS ANBIMA, O FUNDO E CLASSIFICADO COMO “OUTROS”, COM FOCO DE ATUACAO “MULTICARTEIRA OUTROS” EM RAZAO DA APLICACAO EM CREDITO IMOBILIARIO E EM RECEBIVEIS COMERCIAIS. 2.3 A ESTRUTURA DO FUNDO CONTA COM CLASSE UNICA DE COTAS E SUBCLASSES, CONFORME INFORMACOES CONSTANTES NO ANEXO, SENDO VEDADA A AFETACAO OU A VINCULACAO, A QUALQUER TITULO, DE PARCELA DO PATRIMONIO DA CLASSE A QUALQUER SUBCLASSE. 2.3.1 UMA VEZ QUE O FUNDO E CONSTITUIDO COM CLASSE UNICA DE C | regulamento 1075693 p. 24 [direitos judiciais privados]: ALQUER DESPESA QUE TENHA SIDO GERADA POR: (I) MANUTENCAO DE ATIVOS CUJA PROPRIEDADE DECORRA DA EXECUCAO DE GARANTIA; OU (II) UM ACORDO FIRMADO COM O CEDENTE OU COM UM DEVEDOR; (G) HONORARIOS ADVOCATICIOS, QUAISQUER CUSTAS E DESPESAS RELATIVAS AOS PROCESSOS INCORRIDOS EM DEFESA DOS INTERESSES DO FUNDO E DA CLASSE, EM JUIZO OU FORA DELE, INCLUSIVE O VALOR DA CONDENACAO IMPUTADA, SE FOR O CASO; (H) GASTOS DERIVADOS DA CELEBRACAO DE CONTRATOS DE SEGURO SOBRE OS ATIVOS INTEGRANTES DA CARTEIRA DA CLASSE, ASSIM COMO A PARCEL",Financeiro,Crédito Imobiliário,Imobiliário,Imobiliário,Imobiliário,em_revisao,baixa,"A família crédito imobiliário lidera a evidência documental (escore 6.0), mas a família seguinte permanece próxima (2.5); a predominância não é conclusiva.",crédito imobiliário=6.0; direitos judiciais privados=2.5; agronegócio=2.0,,False,Medir a materialidade por família na carteira antes de fechar a reclassificação.,leitura_pagina_a_pagina_regulamento,Duas famílias concorrentes com evidência comparável no mesmo regulamento.
outros_expansao_documental,Outros — PL máximo em 2026-06,50695489000131,MLC 1A - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,23020024.58,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,883285,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50695489000131,data/raw/industry_outros_reclassification/50695489000131/883285_regulamento.pdf,regulamento 883285,52,regulamento 883285 p. 38,,"regulamento 883285 p. 38 [precatórios e requisitórios contra entes públicos]: IR SOBRE OS DIREITOS CONTROVERTIDOS OU PRATICAR ATOS QUE, DIRETA OU INDIRETAMENTE, TENHAM EFEITO SOBRE OS DIREITOS CREDITORIOS. 6.1.42RISCOS DE MEDIDAS LEGISLATIVAS RELACIONADAS A PRECATORIOS. NAO HA NENHUMA GARANTIA AS CONDICOES DE PAGAMENTO DE PRECATORIOS, INCLUSIVE PARA ADIAR OU ANTECIPAR SEU PAGAMENTO. ALGUMAS EMENDAS JA FORAM APROVADAS NO PASSADO E EVENTUAIS ALTERACOES FUTURAS PODERAO INFLUENCIAR DE MANEIRA SIGNIFICATIVA O DESEMPENHO DA CLASSE, GERANDO, INCLUSIVE, A NECESSIDADE DE ALTERACAO DO PRAZO D || CEDENTE/ORIGINADOR: regulamento 883285 p. 30: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA, LIQUIDEZ, EXIGIBILIDADE, VALIDADE E CORRETA ORIGINACAO E FORMALIZACAO DOS DIREITOS CREDITORIOS, NOS TERMOS, INCLUSIVE, DO ARTIGO 295 DO CODIGO CIVIL, S",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,media,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 7.3 contra 0.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=7.3,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2024-12,56112269000114,BTG PACTUAL CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23012567.64,2024-12,2024-12,Outros,Multicarteira Outros,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=56112269000114,,,0,N/D,,,,,,,,pendente,baixa,Nenhum documento com camada de texto foi obtido; a leitura documental não pôde ser concluída.,,,False,Reprocessar quando houver documento legível.,sem_documento,Regulamento ausente no FundosNet ou PDF sem texto extraível.
outros_expansao_documental,Outros — PL máximo em 2025-12,48169685000120,EOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS WH,22850392.81,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,1165877,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=48169685000120,data/raw/industry_outros_reclassification/48169685000120/1165877_regulamento.pdf,regulamento 1165877,92,regulamento 1165877 p. 55,,"regulamento 1165877 p. 55 [crédito imobiliário]:  SERVICOS REPRESENTADOS POR (A) TITULOS DE CREDITO, TAIS COMO MAS NAO MAS LIMITADAMENTE A DUPLICATAS, NOTAS PROMISSORIAS, NOTAS COMERCIAIS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULAS DE PRODUTOR RURAL, (B) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO, DESDE QUE APROVADO PELA GESTORA NO QUE DIZ RESPEITO AS SUAS RESPECTIVAS ESFERAS DE ANALISE (“DIREITOS CREDITORIOS”). 7.1.1. OS DIREITOS CREDITORIOS TEM ORIGEM, PREFERENCIALMENTE, MAS NAO LIMITADAMENTE, NA VENDA DE PRODUTOS OU NA PRE",Financeiro,Crédito Imobiliário,Imobiliário,Imobiliário,Imobiliário,aprovado,alta,"A família crédito imobiliário domina a definição do lastro (escore 12.0 contra 4.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",crédito imobiliário=12.0; agronegócio=4.0; créditos inadimplidos / NPL=2.5; receitas e dívidas do poder público=2.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2024-12,45207430000117,FIDC MILAS II JCPE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,22843968.48,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=45207430000117,,,0,N/D,,,,,,,,pendente,baixa,Nenhum documento com camada de texto foi obtido; a leitura documental não pôde ser concluída.,,,False,Reprocessar quando houver documento legível.,sem_documento,Regulamento ausente no FundosNet ou PDF sem texto extraível.
