event_id,saved_at_utc,review_domain,record_id,field,old_value,new_value,status_after,source
acefc988e82e4586ab259023bd39307a:26fdc97c5c9d0d7aebef,2026-07-29T12:00:00+00:00,taxonomy_review,29226654000110,notas,,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,aprovado,consolidated_documentary_taxonomy_2026_07_29
acefc988e82e4586ab259023bd39307a:95957d925f861a62f164,2026-07-29T12:00:00+00:00,taxonomy_review,29226654000110,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
acefc988e82e4586ab259023bd39307a:609d6cc2193d9b0dc030,2026-07-29T12:00:00+00:00,taxonomy_review,29226654000110,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
acefc988e82e4586ab259023bd39307a:28ae2436f7bfcd5e216b,2026-07-29T12:00:00+00:00,taxonomy_review,29226654000110,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:84bc3d1968f3e5cb4f9f,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:d2a77b7b75d4169507e0,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,cnpj_fundo,,29301202000155,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:8703603d83871217b56a,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,denominacao_referencia,,RSCRED MULTIESTRÉGIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:0e8231f8d0c175f8f07e,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:f01177deea4ee4a1692b,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,tipo_analitico,,Outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:8b953bf175b98346cbf4,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,foco_analitico,,Multicarteira Outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:21009d625ecfed877575,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,tabela_ii_analitica,,N/D,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:6e0eff0b758d23803dbc,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,taxonomia_funcional_n1,,Multissetorial / Outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:044f18ea14f8cc707b80,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,taxonomia_funcional_n2,,Multicarteira outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:d951f499e18114c54b08,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:4a25aa3500d4fd4fe84c,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,documento_id,,897410,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:a561d9181d542941cba6,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29301202000155,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:d9a1477dfe85afc2327a,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,pagina_clausula,,p. 30 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:f103df5631038cb6abf5,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,evidencia,,"O regulamento admite extensa lista de instrumentos, origens e setores. A leitura integral da cláusula sustenta Multicarteira Outros.",aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:97e6de8a4e63158a0a1e,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,cedente_originador_expresso,,N/D — cedente/originador nominal não identificado no regulamento disponível.,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:e1c41406678eff1d7bb3,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,notas,,Conclusão documental recomenda manter a classificação oficial pelo mandato amplo. A carteira corrente pode ter concentração não imposta pelo regulamento.,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:882cca6221c567995884,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:054b766dc65bcf54c695,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
65153fcab8cc428ab27c9f0a406fccde:57e26b6c84ae681dc24b,2026-07-29T12:00:00+00:00,taxonomy_review,29301202000155,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:907cb2d64221e3ca8d6c,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:707c4eb84553869100e6,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,cnpj_fundo,,29469420000101,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:4fad8e26b8dbbc869fd0,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,denominacao_referencia,,MULTIPLIKE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:e4b6a76a7752d5b485ab,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:2a71e4cdabfc106947eb,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,tipo_analitico,,Fomento Mercantil,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:cab1d1d59db8cfdf9a1a,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,foco_analitico,,Fomento Mercantil,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:3fc42ccc475f658751c8,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,tabela_ii_analitica,,Factoring,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:1b416fd26a1b69901023,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,taxonomia_funcional_n1,,Crédito PJ,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:cc4e344ae16974666371,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,taxonomia_funcional_n2,,Recebíveis comerciais/multissetorial,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:9ff5c9651b3f390f159f,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:a45e0481662d4dcd09db,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,documento_id,,1242445,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:14e29508610c51c22428,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29469420000101,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:bb87e0fc9c047d1585d1,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,pagina_clausula,,p. 12 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:2d8d482938d5fc61fefe,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,evidencia,,"NTRATAR PRESTADORES DE SERVICOS HAB ILITADOS PARA A VERIFICACAO E A GUARDA FISICA DOS DOCUMENTOS COMPROBATORIOS. 11 CRITERIOS DE ELEGIBILIDADE 11.1 O FUNDO SOMENTE PODERA ADQUIRIR DIREITOS CREDITORIOS QUE ATENDAM, EXCLUSIVA E CUMULATIVAMENTE, AOS SEGUINTES CRITERIOS DE ELEGIBILIDADE: A) SER REPRESENTADO POR DUPLICATAS, NOTAS COMERCIAIS (NCC), RECEBIVEIS DE CARTAO DE CREDITO ORIUNDOS DE ARRANJOS DE PAGAMENTOS REALIZADOS COM INSTITUICOES FINANCEIRAS, CEDULAS DE CREDITO BANCARIO – CCB S, CONTRATOS EM GERAL E CPR FINANCEIRA. B) SER ORIGINADOS DE OPERACOES REALIZADAS COM CEDENTES QUE TENHAM DOMICILIO OU SEDE NO PAIS, NOS SEGMENTOS INDUSTRIAL, COMERCIAL, IMOBILIARIO, AGRICOLA, FINANCEIRO, HIPOTECARIO, DE ARRENDAMENTO MERCANTIL E DE SERVICOS EM GERAL, E DEVEM SER REPRESENTADOS POR D UPLICATAS, CHEQUES, CONTRATOS, RECEBIVEIS DE CARTAO",aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:750310453391bd808483,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,cedente_originador_expresso,,N/D — cedente/originador nominal não identificado no regulamento disponível.,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:0eb75662aa211280be5c,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,notas,,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:56c175618a9c0a4139e0,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:ece30035de3eaecaaed7,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
0b0df06d0a3a4aa981f343252e32aed0:363ae16c5f69e0bce102,2026-07-29T12:00:00+00:00,taxonomy_review,29469420000101,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:5e736d5a2ab826ce3558,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:a5d0ca5f6d2d01ea86bd,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,cnpj_fundo,,29492605000129,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:f13c1aaf8bf4ef352860,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,denominacao_referencia,,GAZIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS - RESPONSABILIDADE LIMITADA,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:49e1c68759b3ca68ddb3,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:9a627633f15479711070,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,tipo_analitico,,"Agro, Indústria e Comércio",aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:245acf77c925db50f554,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,foco_analitico,,"Multicarteira Agro, Indústria e Comércio",aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:e1fb6744ded84d999bc5,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,tabela_ii_analitica,,N/D,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:664ab79860d13c3f56e7,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,taxonomia_funcional_n1,,Crédito PJ,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:6261fc99007b57d5ce21,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,taxonomia_funcional_n2,,Recebíveis comerciais/multissetorial,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:63ec20f22bdc6dee8024,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:7b1a00898dfb4c844b95,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,documento_id,,1117213,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:7a87798e037145647d60,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29492605000129,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:0651b2dfcada8a508fe3,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,pagina_clausula,,p. 30 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:ca790115a5c275e75449,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,evidencia,,A política admite recebíveis documentados por NF-e e NFC-e e créditos representados por CCBs em múltiplos segmentos econômicos. O enquadramento oficial multicarteira é aderente.,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:f7012cccf59492430a18,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,cedente_originador_expresso,,"p. 6: CNPJ SOB O NO 11.760.553/0001-69. “CEDENTES” SIGNIFICA, EM CONJUNTO OU INDISTINTAMENTE, AS CEDENTE",aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:ca0ebdd9f52a18b5cb04,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,notas,,Conclusão documental recomenda manter a classificação oficial pelo lastro multissetorial. A carteira pode alternar entre recebíveis comerciais e CCBs.,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:840bbc11cd33da395b16,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:8bac8f6b1c04111c3f1f,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
766b1741101d4c81b86a94d3d41a3429:00b9092606c2beeee486,2026-07-29T12:00:00+00:00,taxonomy_review,29492605000129,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:ec9e82c803baab5eb882,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:5f9745a0b9c02619ab2c,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,cnpj_fundo,,30576260000170,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:1898ba324e0b4ce97a92,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,denominacao_referencia,,ARTESANAL MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:311ce07225b1ad69b22b,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:8a388b5a60ed9e24e695,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,tipo_analitico,,Financeiro,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:dc0efc116269e9bbdee1,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,foco_analitico,,Crédito Pessoal,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:8d78f2680a1cceccc59a,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,tabela_ii_analitica,,N/D,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:4f59be0b63d0238c898b,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,taxonomia_funcional_n1,,Multissetorial / Outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:7427925d0fd448b6f537,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,taxonomia_funcional_n2,,Multicarteira outros,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:b32b1fa7a30a2709d8ec,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,confianca,,media,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:e7f46747970255dc4d2e,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,documento_id,,703355,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:1640917cbf001a246ac9,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=30576260000170,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:d788e86fe9c6b4cf0a42,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,pagina_clausula,,p. 13,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:829549274652149cfe53,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,evidencia,,"S FINANCEIROS O E, CONFORME O CASO, ALIENACAO PELO FUNDO E/OU PELA CLASSE, EM ESTRITA OBSERVANCIA A POLITICA DE INVESTIMENTO, BEM COMO A COMPOSICAO E A DIVERSIFICACAO DA CARTEIRA DO FUNDO; B) EFETUAR A DEVIDA FORMALIZACAO DOS INSTRUMENTOS DE AQUISICAO; C) VALIDAR, PREVIAMENTE A CADA CESSAO, A ADERENCIA DOS DIREITOS CREDITORIOS AS CONDICOES DE CESSAO; D) VERIFICAR PREVIAMENTE O ENQUADRAMENTO DOS DIREITOS CREDITORIOS A POLITICA DE INVESTIMENTO, COMPREENDENDO, NO MINIMO, A VALIDACAO DOS DIREITOS CREDITORIOS QUANTO AOS CRITERIOS DE ELEGIBILIDADE E A OBSERVANCIA AOS REQUISITOS DE COMPOSICAO E DIVERSIFICACAO, DE FORMA INDIVIDUALIZADA OU POR AMOSTRAGEM, UTILIZANDO MODELO ESTATISTICO CONSISTENTE E PASSIVEL DE VERIFICACAO; E) AVALIAR A ADERENCIA DO RISCO DE PERFORMANCE DOS DIREITOS CREDITORIOS, SE HOUVER, A POLITICA D",aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:df16654c26c49e7dd3d2,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,cedente_originador_expresso,,N/D — cedente/originador nominal não identificado no regulamento disponível.,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:0d50882efd6f0622a857,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,notas,,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:a0a2d27dce041ea050d5,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:97f5169b73921650fa46,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
a6fe417a75ef4c5bbc03a2455faa86ed:4c4bbb25485cc9909b35,2026-07-29T12:00:00+00:00,taxonomy_review,30576260000170,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:091b426b479b25782390,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:0bfe34dcb5ce97e06958,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,cnpj_fundo,,31024386000103,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:279cfcdda401a041c4c1,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,denominacao_referencia,,GAVEA OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:9982ccac6b99b769e9f8,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,status,,aprovado,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:278a4e6dffdcedc5d64f,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,tipo_analitico,,Fomento Mercantil,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:43f889ee6bedabf7d1b8,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,foco_analitico,,Fomento Mercantil,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:847bc1b0cabcbdf4d3ab,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,tabela_ii_analitica,,Factoring,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:b71ff9aee1b9fd672a99,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,taxonomia_funcional_n1,,Crédito PJ,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:33bc761a737454ef9ee8,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,taxonomia_funcional_n2,,Recebíveis comerciais/multissetorial,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:dbf208a3d909d1e4be2f,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,confianca,,alta,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:f400feba25aa1802c9b7,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,documento_id,,1200288,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:9aae6775ee5de11342c8,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,fonte_documental,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=31024386000103,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:d5976c7050926b9accac,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,pagina_clausula,,p. 18 — política/definição do lastro,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:edb479b06b5fbca2d9c7,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,evidencia,,"FERIDA AUTARQUIA OU PELA CVM. 10.17. CONFORME ESTABELECIDO EM CADA UM DOS CONTRATOS DE CESSAO, OS BOLETOS DE COBRANCA DOS VALORES DEVIDOS PELOS DEVEDORES COM RELACAO A CADA UM DOS DIREITOS CREDITORIOS REPRESENTADOS POR DUPLICATAS SERAO PAGOS DIRETAMENTE EM CONTA CORRENTE DE TITULARIDADE DO FUNDO JUNTO AO BANCO COBRADOR E MOVIMENTADA PELO CUSTODIANTE, POR",aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:1b4ae10354e72e760bfe,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,cedente_originador_expresso,,"p. 49: CEDENTES E OS DEVEDORES OU ENTRE OS DEVEDORES, DEVIDAMENTE IDENTIFICADOS PELO CPF/MF OU CNPJ/ME, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS DA OPERACAO, OBSERVADO O DISPOS",aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:f475985019930b0da0b0,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,notas,,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:8cb274cbc2e11a6a1c9d,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,responsavel,,curadoria_documental_consolidada,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:feb1d9261a7297452dfb,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,competencia_inicio,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
3fa6a5047cc74323bac0d243deca63e4:57f94bce30ab68ad01f7,2026-07-29T12:00:00+00:00,taxonomy_review,31024386000103,updated_at_utc,,2026-07-29T12:00:00+00:00,aprovado,consolidated_documentary_taxonomy_2026_07_29
ac12b88e45b540339838840c1d95c019:8e065ec78430b4d72e50,2026-07-29T12:00:00+00:00,taxonomy_review,31739396000117,competencia_referencia,,2026-06,aprovado,consolidated_documentary_taxonomy_2026_07_29
ac12b88e45b540339838840c1d95c019:6e8e54e028fcdd2b767b,2026-07-29T12:00:00+00:00,taxonomy_review,31739396000117,cnpj_fundo,,31739396000117,aprovado,consolidated_documentary_taxonomy_2026_07_29
