review_scope,rank_reference,cnpj_fundo,nome_fidc,document_id,document_reference_date,document_url,local_path,pagina_clausula,cedent_originator_explicit,evidence_summary,tipo_anbima_sugerido,foco_anbima_sugerido,tabela_ii_sugerida_documental,taxonomia_funcional_n1_sugerida,taxonomia_funcional_n2_sugerida,reclassification_status,confianca_documental,perimeter_proposal,is_fic_fidc_suggested,manual_validation_reason,reading_method,source_limitations
top20_documental_concluido_periodos_2023_2026,"18, 18, 12",48349509000170,OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1170302,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=48349509000170,data/raw/industry_top20_taxonomy/48349509000170/1170302_regulamento.pdf,N/D — texto não recuperável,N/D — cedente/originador nominal não identificado no regulamento disponível.,Regulamento sem texto recuperável; proposta baseada na classificação ANBIMA preservada de 2025-12-29.,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,baixa,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 9 páginas; definição, política de investimento, elegibilidade e lastro","Regulamento ausente ou PDF sem texto extraível; cedente, originador e lastro permanecem não confirmados."
top20_documental_concluido_periodos_2023_2026,2,65473848000183,PAN AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=65473848000183,,N/D — texto não recuperável,N/D — cedente/originador nominal não identificado no regulamento disponível.,Regulamento sem texto recuperável; proposta baseada na classificação ANBIMA preservada de 2025-12-29.,"Agro, Indústria e Comércio",Recebíveis Comerciais,N/D,Multissetorial / Outros,Multicarteira outros,manter_provisoriamente_por_limitacao_documental,baixa,,False,Conclusão provisória mantém a classificação oficial por insuficiência documental; revisar quando houver regulamento legível.,conclusão provisória por fonte documental sem texto recuperável,"Regulamento ausente ou PDF sem texto extraível; cedente, originador e lastro permanecem não confirmados."
top20_documental_concluido_periodos_2023_2026,"2, 7",46540487000104,PERSEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE ILIMITADA,696861,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46540487000104,data/raw/industry_top20_taxonomy/46540487000104/696861_regulamento.pdf,p. 2,N/D — cedente/originador nominal não identificado no regulamento disponível.,.......................................... 28 CAPITULO II – DOS DIREITOS CREDITORIOS ELEGIVEIS E DA POLITICA DE INVESTIMENTO 28 CAPITULO III – DAS CONDICOES DE CESSAO E DOS D OCUMENTOS COMPROBATORIOS DO CREDITO ............................................................................................................. 31 CAPITULO IV – DOS CRITERIOS DE ELEGIBILIDADE E DOS LIMITES DE CONCENTRACAO .. 32 CAPITULO V - DA AVALIACAO DOS ATIVOS E D O PATRIMONIO LIQUIDO DA CLASSE UNICA DE COTAS ........................................................................................................... 33 CAPITULO VI - DA ORDEM DE ALOCACAO DE RECURSOS ............................................ 33 CAPITULO VII – DA RESERVA DE CAIXA .................................................................... 34 CAPITULO VIII –,"Agro, Indústria e Comércio",Crédito Corporativo,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 41 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,6,53323654000112,POSITIVO IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR RESP LIMITADA,cadastro local CVM/ANBIMA — competência 2023-12,2023-12,,data/industry_study/generated_revision/base_fundo_cnpj.csv.gz,N/D — divergência de perímetro cadastral,N/D — veículo identificado como FIF Multimercado.,A denominação cadastral é POSITIVO IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR. O CNPJ requer validação de perímetro antes de permanecer no ranking FIDC.,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,propor_correcao_perimetro_documental,media,Excluir do universo FIDC após validar o cadastro CVM da classe,False,Validar o enquadramento da classe no cadastro CVM antes de retirar o CNPJ do ranking histórico.,reconciliação cadastral local por CNPJ e denominação da classe,A correção de perímetro depende de confirmação no cadastro CVM da classe.
top20_documental_concluido_periodos_2023_2026,"12, 14",28819553000190,PÁTRIA CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,792688,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=28819553000190,data/raw/industry_top20_taxonomy/28819553000190/792688_regulamento.pdf,p. 2,N/D — cedente/originador nominal não identificado no regulamento disponível.,"............................ ................................ ............... 34 CAPITULO SEIS – DA POLITICA DE INVESTIMENTO, COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DO FUNDO ................................ ......................... 35 CAPITULO SETE – DOS CRITERIOS DE AVALIACAO DOS DIREITOS DE CREDITO E DOS ATIVOS FINANCEIROS INTEGRANTES DA CARTEIRA ............................... 39 CAPITULO OITO – DO PATRIMONIO DO FUNDO ................................ .................... 41 CAPITULO NOVE – DAS CARACTERISTICAS, DIREITOS, CONDICOES DE EMISSAO, SUBSCRICAO E INTEGRALIZACAO DAS COTAS ................................ . 42 CAPITULO DEZ – DA ASSEMBLEIA GERAL DE COTISTAS ................................ .... 54 CAPITULO ONZE – DOS COMITES DO FUNDO ................................ ...................... 64 CAPITUL","Agro, Indústria e Comércio",Crédito Corporativo,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 205 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,19,32724252000150,RB CAPITAL CREDIT ALPHA STRATEGY I FIDC - RESPONSABILIDADE LIMITADA,792778,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=32724252000150,data/raw/industry_top20_taxonomy/32724252000150/792778_regulamento.pdf,p. 42 — política/definição do lastro,N/D — cedente/originador nominal não identificado no regulamento disponível.,"- 42 - 4. CAPITULO 4 – DOS DIREITOS CREDITORIOS 4.1. OS DIREITOS CREDITORIOS A SEREM ADQUIRIDOS PEL A CLASSE UNICA SAO DIREITOS CREDITORIOS VINCENDOS, DECORRENTES DE CCBS EMITIDAS PELOS DEVEDORES EM BENEFICIO DA CEDENTE, REPRESENTATIVAS DE EMPRESTIMOS COM CONSIGNACAO EM FOLHA DE B ENEFICIOS, E CUJO PAGAMENTO ORDINARIO E REALIZADO POR MEIO DE CONSIGNACAO REALIZADA EXCLUSIVAMENTE PELO INSS, DEVIDAMENTE FORMALIZADOS NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEL, QUE ATENDAM AS CONDICOES DE CESSAO E AOS CRITERIOS DE ELEGIBILIDADE, CONFORME EXPOSTOS ABAIXO. 4.2. OS DIREITOS CREDITORIOS DEVERAO CONTAR COM DOCUMENTOS COMPROBATORIOS QUE EVIDENCIEM SUA EXISTENCIA, VALIDADE E EXEQUIBILIDADE PERANTE OS RESPECTIVOS DEVEDORES. 4.2.1. OS DOCUMENTOS COMPROBATORIOS PODERAO SER FORMALIZADOS E ARM",Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 161 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"17, 17",08632394000102,RED - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL LP - RESPONSABILIDADE LIMITADA,1265950,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=08632394000102,data/raw/industry_top20_taxonomy/08632394000102/1265950_regulamento.pdf,p. 24 — política/definição do lastro,"p. 61: “ORIGINADOR” SIGNIFICA A EMPRESA OU ENTIDADE QUE, NOS TERMOS DA REGULAMENTACAO APLICAVEL, ORIGINA OS DIREITOS CREDITORIOS. “PATRIMONIO LIQUIDO” SIGNIFICA O PATRIMONIO LIQUIDO DA CLASSE, CONFORME DEFINIDO NO ARTIGO 109 ACIMA. “PERIODICO DO FUNDO” SIGNIFICA O JORNAL BRASIL ECONOMICO, OBSERVADO QUE A COMUNICACAO COM OS COTISTAS PODERA SER REALIZADA POR MEIO DE CORREIO ELETRONICO. “RECOMPRA” E TERMOS DERIVADOS COMO “RECOMPRAR” E “RECOMPRADO” SIGNIFICA O ATO PELO QUAL O CREDOR ORIGINAL RECOMPRA, POR QUALQUER MOTIVO, O(S) TITULO(S) QUE CEDEU PARA A CLASSE. “REGULAMENTO” SIGNIFICA ESTE REGULAMENTO E SUAS ALTERACOES POSTERIORES. “RESERVA DE AMORTIZACAO” SIGNIFICA A RESERVA A SER CONSTITUIDA EM DISPONIBILIDADES PELA ADMINI","A política contempla direitos dos setores comercial, industrial, financeiro e de serviços. O foco oficial Multicarteira Agro, Indústria e Comércio é aderente.","Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",N/D,Crédito PJ,Recebíveis comerciais/multissetorial,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial pelo mandato multissetorial.,"revisão documental assistida de 82 páginas; definição, política de investimento, elegibilidade e lastro",A política autoriza setores distintos sem declarar concentração corrente.
top20_documental_concluido_periodos_2023_2026,"12, 8, 13, 13",17250006000110,RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA,1090771,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=17250006000110,data/raw/industry_top20_taxonomy/17250006000110/1090771_regulamento.pdf,p. 18,N/D — cedente/originador nominal não identificado no regulamento disponível.,"A FINALIDADE DE REALIZAR A GESTAO DE CAIXA E DE LIQUIDEZ DO FUNDO. ARTIGO 39. O FUNDO ADQUIRIRA OS DIREITOS CREDITORIOS, DEVIDAMENTE REPRESENTADOS PELOS DOCUMENTOS COMPROBATORIOS, DECORRENTES DOS SEGMENTOS COMERCIAL, INDUSTRIAL, FINANCEIR O E DE PRESTACAO DE SERVICOS, QUE ATENDAM AOS CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO. PARAGRAFO PRIMEIRO. OS DIREITOS CREDITORIOS PODERAO SER ADQUIRIDOS (I) DE FORMA PRIMARIA ; OU (II) EM MERCADO SECUNDARIO. PARAGRAFO SEGUNDO. OS DIREITOS CREDITORIOS SERAO ADQUIRIDOS PELO FUNDO JUNTAMENTE COM TODOS OS DIREITOS, PRIVILEGIOS, PREFERENCIAS, PRERROGATIVAS E ACOES ASSEGURADOS AOS SEUS TITULARES, NOS TERMOS DOS CONTRATOS DE CESSAO. PARAGRAFO TERCEIRO. NOS TERMOS DOS ARTIGOS 42, CAPUT E §1O, E 30, §5O, DO ANEXO NORMATIVO II A RESOLUCAO CVM 175, OBSERVADAS AS NORMAS QU",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 63 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,"5, 4, 5",41776416000183,RHODONITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,876628,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=41776416000183,data/raw/industry_top20_taxonomy/41776416000183/876628_regulamento.pdf,p. 18,"p. 17: CEDENTES: PESSOA JURIDICA E/OU FISICA, IDENTIFICADA PELO SEU NUMERO DE INSCRICAO NO CNPJ/MF OU CPF/MF OU FUNDOS DE INVESTIMENTO, CONFORME O CASO, QUE VENHAM A CEDER DIR","S COM A UTILIZACAO DE RECURSOS FINANCEIROS ORIGINADOS NA CARTEIRA DE DIREITOS CREDITORIOS. III – DA POLITICA DE INVESTIMENTOS 3.1. VISANDO ATINGIR O OBJETIVO PROPOSTO, A CLASSE UNICA DO FUNDO ALOCARA SEUS RECURSOS NA AQUISICAO DE DIREITOS CREDITORIOS ELEGIVEIS, PADRONIZADOS OU NAO, NOS TERMOS DA RESOLUCAO CVM 175, DENTRE ELES DERIVATIVOS DE CREDITO, QUANDO NAO UTILIZADOS PARA PROTECAO OU MITIGACAO DE RISCO DE DIREITOS CREDITORIOS E/OU ATIVOS FINANCEIROS,",Fomento Mercantil,Fomento Mercantil,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 48 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,"17, 1, 3, 3",53216449000158,RIO VERMELHO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,880741,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53216449000158,data/raw/industry_top20_taxonomy/53216449000158/880741_regulamento.pdf,p. 2,"p. 26: CEDENTES: PESSOA JURIDICA E/OU FISICA, IDENTIFICADA PELO SEU NUMERO DE INSCRICAO NO CNPJ/MF OU CPF/MF OU FUNDOS DE","......................................................................................... 26 V – DA POLITICA DE INVESTIMENTOS .................................................................. 28 VI – DOS CRITERIOS DE ELEGIBILIDADE ............................................................ 31 VII – DOS PRESTADORES DE SERVICOS ESPECIFICOS DA CLASSE ........ 32 VIII – DA NATUREZA, DOS PROCESSOS DE ORIGINACAO DOS DIREITOS CREDITORIOS E DA POLITICA DE CONCESSAO DE CREDITO ................. 32 IX – DA POLITICA DE COBRANCA DOS DIREITOS CREDITORIOS ELEGIVEIS E DOS DIREITOS CREDITORIOS INADIMPLIDOS ................................................. 33 X – DA VERIFICACAO DE LASTRO .............................................................................. 34 XI – DAS TAXAS .........................................",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 51 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,"8, 15, 19, 20",10613882000114,ROYAL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1166887,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=10613882000114,data/raw/industry_top20_taxonomy/10613882000114/1166887_regulamento.pdf,p. 2,N/D — cedente/originador nominal não identificado no regulamento disponível.,"IFICACAO 19 2. RESPONSABILIDADE DOS COTISTAS 19 3. REGIME 19 4. CATEGORIA 19 5. OBJETIVO DO FUNDO E POLITICA DE INVESTIMENTO, DE COMPOSICAO E DE DIVERSIFICACAO DA CARTEIRA 19 6. OPERACAO DE AQUISICAO DOS DIREITOS CREDITORIOS E CRITERIOS DE ELEGIBILIDADE 24 7. RISCOS 25 8. ORIGINACAO, CESSAO E COBRANCA DOS DIREITOS CREDITORIOS 25 9. EMISSAO, DISTRIBUICAO, SUBSCRICAO E INTEGRALIZACAO 27 10. NAO REGISTRO PARA NEGOCIACAO E NEGOCIACAO DAS COTAS ERRO! INDICADOR NAO DEFINIDO. 11. METODOLOGIA DE AVALIACAO DOS ATIVOS DO FUNDO 30 12. CUSTOS REFERENTES A COBRANCA DOS DIREITOS CREDITORIOS DO FUNDO 30 13. AMORTIZACAO EXTRAORDINARIA ERRO! INDICADOR NAO DEFINIDO. 14. ORDEM DE ALOCACAO DE RECURSOS 32 15. PATRIMONIO LIQUIDO 32 16. PATRIMONIO LIQUIDO NEGATIVO E PROCEDIMENTO DE INSOLVENCIA DO FUNDO 33 17. EVENTOS DE AVALIACAO E",Fomento Mercantil,Fomento Mercantil,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 68 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,"4, 6, 10, 10",29301202000155,RSCRED MULTIESTRÉGIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,897410,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29301202000155,data/raw/industry_top20_taxonomy/29301202000155/897410_regulamento.pdf,p. 30 — política/definição do lastro,N/D — cedente/originador nominal não identificado no regulamento disponível.,"O regulamento admite extensa lista de instrumentos, origens e setores. A leitura integral da cláusula sustenta Multicarteira Outros.",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial pelo mandato amplo.,"revisão documental assistida de 66 páginas; definição, política de investimento, elegibilidade e lastro",A carteira corrente pode ter concentração não imposta pelo regulamento.
top20_documental_concluido_periodos_2023_2026,"13, 20",40132424000124,SAINTE JULIE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,952210,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=40132424000124,data/raw/industry_top20_taxonomy/40132424000124/952210_regulamento.pdf,p. 84 — política/definição do lastro,"p. 79: CNPJ SOB O NO 09.346.601/0001-25. “BACEN”: O BANCO CENTRAL DO BRASIL; “CARTEIRA”: A CARTEIRA DE INVESTIMENTOS DA CLASSE, FORMADA POR DIREITOS CREDITORIOS E ATIVOS FINANCEIROS. “CEDENTE","DURACAO DA CLASSE QUE, PARA FINS DE ESCLARECIMENTO, E INDETERMINADO. “PRAZO DE DURACAO DO FUNDO”: E O PRAZO DE DURACAO DO FUNDO QUE, PARA FINS DE ESCLARECIMENTO, E INDETERMINADO. “PRECATORIOS”: DIREITOS CREDITORIOS TITULARIZADOS PELOS CEDENTES, ORIUNDOS DE PRECATORIOS OU REQUISICOES DE PEQUENO VALOR EXPEDIDOS NO CURSO DE ACOES JUDICIAIS AJUIZADAS PELOS CEDENTES EM FACE DA UNIAO, ESTADOS, DISTRITO FEDERAL E MUNICIPIOS, BEM COMO DE SUAS AUTARQUIAS E FUNDACOES, NO AMBITO DOS QUAIS JA TENHA SIDO EXPEDIDO O RESPECTIVO OFICIO REQUISITORIO DE PAGAMENTO, PODENDO DOCUSIGN ENVELOPE ID: 75569E59-495C-49F9-828F-EB0BE7CF6459",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,propor_reclassificacao_documental,alta,,False,Conclusão documental propõe reclassificação; confirmar a materialidade do lastro antes de Aprovar e aplicar.,"revisão documental assistida de 91 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"7, 14, 19",23956882000169,SB CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL DE CLASSE UNICA FECHADA,1218996,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=23956882000169,data/raw/industry_top20_taxonomy/23956882000169/1218996_regulamento.pdf,p. 57 — política/definição do lastro,p. 84: CNPJ DO CEDENTE OU DEVEDOR DE DIREITOS CREDITORIOS – CCB; (D) COPIA DO CPF DOS SOCIOS OU ACIONISTAS; E (E) COMPROVANTE DE ENDERECO DO CEDENTE,"COMO OBJETIVO PROPORCIONAR AOS COTISTAS A VALORIZACAO DAS COTAS DE SUAS RESPECTIVAS TITULARIDADES POR MEIO DA APLICACAO DOS RECURSOS DA CLASSE, PREPONDERANTEMENTE NA AQUISICAO DE DIREITOS CREDITORIOS NOS SEGMENTOS INDUSTRIAL, COMERCIAL, DO AGRONEG OCIO, FINANCEIRO E DE PRESTACAO DE SERVICOS REPRESENTADOS POR (A) TITULOS DE CREDITO, TAIS COMO MAS NAO MAS LIMITADAMENTE A DUPLICATAS, NOTAS PROMISSORIAS, NOTAS COMERCIAIS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULAS DE PRODUTOR RURAL, PODENDO SEREM DEVIDOS POR PESSOAS FISICAS OU JURIDICAS COM SEDE NO PAIS (INDEPENDENTEMENTE DE TEREM COMO SOCIOS OU ACIONISTAS, DIRETOS OU INDIRETOS, PESSOAS FISICAS OU JURIDICAS, RESIDENTES OU SEDIADAS NO EXTERIOR) (B) CONTRATOS; E (C) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO, DESDE QUE APROVADO PELA ADMINISTRADORA E GESTORA NO QUE DIZ RESPEITO AS SUAS RESPECTIVAS ESFERAS DE A",Fomento Mercantil,Fomento Mercantil,Factoring,Crédito PJ,Recebíveis comerciais/multissetorial,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 99 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"18, 11",46909301000133,SDG II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,873437,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46909301000133,data/raw/industry_top20_taxonomy/46909301000133/873437_regulamento.pdf,p. 29 — política/definição do lastro,"p. 29: CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS, OBSERVADO O DISPOSTO EM CADA CONT","A política abrange créditos dos setores financeiro, comercial, industrial, arrendamento e serviços. O mandato é multicarteira.",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial pelo mandato multissetorial.,"revisão documental assistida de 60 páginas; definição, política de investimento, elegibilidade e lastro",O regulamento não impõe uma família única de lastro.
top20_documental_concluido_periodos_2023_2026,13,63572282000111,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,1089845,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=63572282000111,data/raw/industry_top20_taxonomy/63572282000111/1089845_regulamento.pdf,p. 112 — política/definição do lastro,N/D — cedente/originador nominal não identificado no regulamento disponível.,"LIZACAO PELO MERCADO PAGO DE OPERACAO DE CESSAO OU ALIENACAO (DE FORMA DEFINITIVA OU EM GARANTIA, INCLUINDO OPERACAO DE ANTECIPACAO OU DESCONTO DE RECEBIVEIS PELA MERCADO PAGO) DE DIREITOS CREDITORIOS DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS ENTRE UM ESTABELECIMENTO COMERCIAL E UM OU MAIS USUARIOS - FINAIS ATRAVES DO MERCADO PAGO, NA CONDICAO DE INSTITUIDOR DE UM ARRANJO DE PAGAMENTO FECHADO QUE INTEROPERA E/OU PARTICIPA DO(S) ARRANJO(S) DE PAGAMENTO ABERTO(S) DA(S) BANDEIRA(S), EXCETO QUANDO O VALOR DO ESTOQUE LIVRE DO DEVEDOR FOR IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DEFINIDO NOS RESPECTIVOS A DENDO(S) AO APENDICE A ) E A OPERACAO DE CESSAO OU ALIENACAO NAO COMPROMETA O VALOR DO ESTOQUE LIVRE DO DEVEDOR, QUE DEVERA PERMANECER IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DE",Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,propor_reclassificacao_documental,alta,,False,Pré-classificação analítica de adquirência; a decisão permanece pendente de revisão manual.,"revisão documental assistida de 159 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"7, 8, 6, 10",50473039000102,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,909547,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50473039000102,data/raw/industry_top20_taxonomy/50473039000102/909547_regulamento.pdf,p. 111 — política/definição do lastro,N/D — cedente/originador nominal não identificado no regulamento disponível.,"LIZACAO PELO MERCADO PAGO DE OPERACAO DE CESSAO OU ALIENACAO (DE FORMA DEFINITIVA OU EM GARANTIA, INCLUINDO OPERACAO DE ANTECIPACAO OU DESCONTO DE RECEBIVEIS PELA MERCADO PAGO) DE DIREITOS CREDITORIOS DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS ENTRE UM ESTABELECIMENTO COMERCIAL E UM OU MAIS USUARIOS - FINAIS ATRAVES DO MERCADO PAGO, NA CONDICAO DE INSTITUIDOR DE UM ARRANJO DE PAGAMENTO FECHADO QUE INTEROPERA E/OU PARTICIPA DO(S) ARRANJO(S) DE PAGAMENTO ABERTO(S) DA(S) BANDEIRA(S), EXCETO QUANDO O VALOR DO ESTOQUE LIVRE DO DEVEDOR FOR IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DEFINIDO NOS RESPECTIVOS A DENDO(S) AO APENDICE A ) E A OPERACAO DE CESSAO OU ALIENACAO NAO COMPROMETA O VALOR DO ESTOQUE LIVRE DO DEVEDOR, QUE DEVERA PERMANECER IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DE",Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,propor_reclassificacao_documental,alta,,False,Pré-classificação analítica de adquirência; a decisão permanece pendente de revisão manual.,"revisão documental assistida de 152 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
